id,n,developer,publisher,release_year,price,rating,review_count,owners,genre_list,tag_list,cat_list
261180,Lethal League,Team Reptile,Team Reptile,2014,9.99,93.8,5542,750000,"['Action', 'Indie', 'Sports']","['Fighting', 'Local Multiplayer', '2D Fighter']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']"
261470,Distant Worlds: Universe,Code Force,Slitherine Ltd.,2014,44.98,76.8,1152,75000,"['Simulation', 'Strategy']","['Strategy', '4X', 'Space']",['Single-player']
261490,Bedlam,RedBedlam,KISS ltd,2015,9.99,75.6,755,150000,"['Action', 'Indie']","['Action', 'Indie', 'FPS']",['Single-player']
261510,Tesla Effect: A Tex Murphy Adventure,Big Finish Games,SEGA,2014,14.99,87.7,986,350000,"['Adventure', 'Indie']","['Adventure', 'FMV', 'Detective']",['Single-player']
261530,Lifeless Planet Premier Edition,Stage 2 Studios,Serenity Forge,2014,14.99,77.0,2764,150000,"['Action', 'Adventure', 'Indie']","['Walking Simulator', 'Adventure', 'Atmospheric']",['Single-player']
261640,Borderlands: The Pre-Sequel,2K Australia;Gearbox Software;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),2014,29.99,76.9,21985,3500000,"['Action', 'RPG']","['Co-op', 'Action', 'FPS']","['Single-player', 'Co-op']"
261680,Journal,Locked Door Puzzle,Lupus Studios Limited,2014,7.19,78.4,334,35000,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Female Protagonist']",['Single-player']
261700,Eryi's Action,Xtal Sword,Xtal Sword,2013,3.99,87.7,1238,75000,"['Action', 'Indie']","['Platformer', 'Indie', 'Anime']",['Single-player']
261720,Holy Avatar vs. Maidens of the Dead,Silent Dreams,Headup,2014,6.99,55.7,122,75000,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['RPG', 'Indie', 'Casual']",['Single-player']
261760,Lichdom: Battlemage,Xaviant,Xaviant Games,2014,7.19,57.5,2436,150000,"['Action', 'Indie', 'RPG']","['Magic', 'RPG', 'Action']",['Single-player']
261880,Corporate Lifestyle Simulator,DolphinBarn,DolphinBarn,2014,3.99,83.6,572,150000,"['Action', 'Casual', 'Indie']","['Indie', 'Action', 'Zombies']",['Single-player']
261920,Catzilla 4K - Advanced,ALLPlayer Group Ltd.,ALLPlayer Group Ltd.,2014,10.99,41.0,117,10000,['Utilities'],"['Benchmark', 'Utilities', 'Cats']",['Single-player']
261960,Cube & Star: An Arbitrary Love,Doppler Interactive,Doppler Interactive,2014,3.99,63.4,123,35000,"['Adventure', 'Casual', 'Indie']","['Indie', 'Casual', 'Adventure']",['Single-player']
262000,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Phoenix Online Studios;Pinkerton Road Studio,Pinkerton Road Studio,2014,12.99,89.6,636,75000,['Adventure'],"['Adventure', 'Point & Click', 'Mystery']",['Single-player']
262060,Darkest Dungeon®,Red Hook Studios,Red Hook Studios,2016,18.99,86.0,48285,3500000,"['Indie', 'RPG', 'Strategy']","['Turn-Based Combat', 'RPG', 'Dungeon Crawler']",['Single-player']
262120,Toy Soldiers: Complete,Signal Studios;Krome Studios,Signal Studios,2016,10.99,75.5,669,75000,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']","['Tower Defense', 'Action', 'Strategy']","['Single-player', 'Multi-player', 'Co-op']"
262150,Vanguard Princess,Tomoaki Sugeno,eigoMANGA,2014,3.99,71.9,2748,350000,"['Sexual Content', 'Action', 'Casual', 'Indie']","['Anime', 'Fighting', '2D Fighter']","['Single-player', 'Local Multi-Player']"
262190,Zombeer,Moonbite Games;PadaOne Games,New Gravity Laws,2015,3.99,78.8,170,10000,"['Action', 'Indie']","['Action', 'Indie', 'Nudity']",['Single-player']
262210,Last Knight: Rogue Rider Edition,Toco Games,Toco Games,2014,4.99,82.0,200,35000,"['Action', 'Adventure', 'Casual', 'Indie']","['Action', 'Adventure', 'Indie']",['Single-player']
262240,SUGURI,Orange_Juice,Rockin' Android;Rockin Android,2014,4.79,86.8,144,35000,"['Action', 'Indie']","['Anime', 'Bullet Hell', 'Action']",['Single-player']
262260,Jets'n'Guns Gold,Rake in Grass,Rake in Grass,2014,4.99,88.2,1099,75000,"['Action', 'Indie']","[""Shoot 'Em Up"", 'Great Soundtrack', 'Action']",['Single-player']
262280,Dungeons 2,Realmforge Studios,Kalypso Media Digital,2015,14.99,79.5,3830,1500000,"['RPG', 'Simulation', 'Strategy']","['Strategy', 'RPG', 'Management']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']"
262390,Cloudbuilt,Coilworks,Rising Star Games,2014,14.99,85.2,825,150000,"['Action', 'Indie']","['Platformer', 'Parkour', 'Female Protagonist']",['Single-player']
262410,World of Guns: Gun Disassembly,Noble Empire Corp.,Noble Empire Corp.,2014,0.0,82.9,13478,3500000,"['Free to Play', 'Indie', 'Simulation']","['Free to Play', 'Simulation', 'Shooter']",['Single-player']
262450,Dead Man's Draw,Stardock Entertainment,Stardock Entertainment,2014,5.19,85.9,368,35000,"['Casual', 'Indie', 'Strategy']","['Strategy', 'Casual', 'Indie']",['Single-player']
262470,Rollers of the Realm,Phantom Compass,SEGA,2014,6.99,90.2,490,150000,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Pinball', 'RPG', 'Puzzle']",['Single-player']
262490,Manga Maker Comipo,ComiPo! LLP,Degica,2014,29.99,76.5,554,35000,"['Animation & Modeling', 'Design & Illustration', 'Web Publishing']","['Anime', 'Design & Illustration', 'Animation & Modeling']",['Single-player']
262550,Gunman Clive,Hörberg Productions,Hörberg Productions,2014,1.59,88.5,684,75000,"['Action', 'Indie']","['Indie', 'Action', 'Western']",['Single-player']
262590,Chuck's Challenge 3D,Niffler Ltd.,Nkidu Games Inc.;Niffler Ltd.,2014,2.89,86.4,169,10000,['Indie'],"['Puzzle', 'Indie', 'Sokoban']",['Single-player']
262690,Little Racers STREET,Milkstone Studios,Milkstone Studios,2014,4.79,83.0,878,150000,"['Casual', 'Indie', 'Racing']","['Racing', 'Indie', 'Casual']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer']"
262750,GoD Factory: Wingmen,Nine Dots Studio,Nine Dots Studio,2014,15.49,69.4,304,35000,"['Action', 'Indie', 'Simulation', 'Strategy']","['Space', 'Action', 'Simulation']",['Multi-player']
262770,Freedom Fall,Stirfire Studios,Stirfire Studios,2014,6.99,92.8,359,35000,"['Action', 'Adventure', 'Indie']","['Indie', 'Action', 'Platformer']",['Single-player']
262790,Our Darker Purpose,Avidly Wild Games,Avidly Wild Games,2014,10.99,80.8,672,75000,"['Action', 'Indie', 'RPG']","['Rogue-like', 'Indie', 'Action']",['Single-player']
262810,Super Turbo Demon Busters!,HeroCraft,HeroCraft,2017,11.99,56.4,140,10000,"['Adventure', 'Indie']","['Pixel Graphics', 'Indie', 'Adventure']",['Single-player']
262830,Crimsonland,10tons Ltd,10tons Ltd,2014,10.59,89.9,1766,150000,"['Action', 'Indie', 'RPG']","['Action', 'Shooter', 'Top-Down']",['Single-player']
262850,The Journey Down: Chapter Two,SkyGoblin,SkyGoblin,2014,14.99,96.1,358,150000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click']",['Single-player']
262900,Smooth Operators,Heydeck Games,Heydeck Games,2014,2.09,72.8,268,35000,"['Casual', 'Indie', 'Simulation', 'Strategy']","['Simulation', 'Strategy', 'Casual']",['Single-player']
262940,Broken Sword 5 - the Serpent's Curse,Revolution Software Ltd,Revolution Software Ltd,2013,18.99,87.7,1671,350000,['Adventure'],"['Adventure', 'Point & Click', 'Singleplayer']",['Single-player']
262960,Castle In The Darkness,"Matt Kap;Nicalis, Inc.","Nicalis, Inc.",2015,4.79,79.0,1023,75000,"['Action', 'Adventure', 'Indie', 'RPG']","['Metroidvania', 'Indie', 'Platformer']",['Single-player']
262980,C-RUSH,Artnumeris,Artnumeris,2014,1.59,23.8,101,35000,"['Action', 'Indie']","['Indie', ""Shoot 'Em Up"", 'Action']",['Single-player']
263020,STARWHAL,Breakfall,Breakfall,2014,9.29,89.5,631,75000,"['Action', 'Casual', 'Indie', 'Sports']","['Indie', 'Local Multiplayer', 'Funny']",['Single-player']
263060,Blockstorm,GhostShark,IndieGala,2015,3.99,80.5,6661,750000,"['Action', 'Indie']","['Action', 'FPS', 'Multiplayer']","['Multi-player', 'Cross-Platform Multiplayer']"
263080,Pixel Boy and the Ever Expanding Dungeon,Giant Box Games,Giant Box Games,2014,0.79,67.6,222,35000,"['Action', 'Indie', 'RPG']","['Action', 'RPG', 'Indie']",['Single-player']
263100,9.03m,Space Budgie,Space Budgie,2013,0.0,83.1,967,35000,['Indie'],"['Indie', 'Short', 'Walking Simulator']",['Single-player']
263140,Postmortem: One Must Die (Extended Cut),Unbound Creations,Unbound Creations,2013,1.99,42.5,167,35000,"['Adventure', 'Indie', 'RPG']","['Adventure', 'RPG', 'Indie']",['Single-player']
263200,Signs of Life,Sweet Dog Studios,Sweet Dog Studios,2014,6.99,78.4,624,75000,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']","['Early Access', 'Sandbox', 'Survival']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op']"
263280,Spintires®: The Original Game,Oovee® Game Studios,Oovee® Game Studios,2014,9.99,85.2,20007,1500000,"['Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']","['Simulation', 'Offroad', 'Physics']","['Single-player', 'Online Multi-Player', 'Online Co-op']"
263300,BlazBlue: Calamity Trigger,Arc System Works,"H2 Interactive Co., Ltd.",2014,6.99,86.0,2144,350000,['Action'],"['Fighting', 'Anime', '2D Fighter']",['Single-player']
263320,Saturday Morning RPG,Mighty Rabbit Studios,Actigame Publishing Corp.,2014,4.99,79.8,485,150000,"['Indie', 'RPG']","['RPG', 'Indie', 'Turn-Based']",['Single-player']
263340,Continue?9876543210,Jason Oda,Jason Oda,2014,6.99,57.4,169,35000,"['Action', 'Adventure', 'Indie']","['Indie', 'Adventure', 'Action']",['Single-player']
263360,3089 -- Futuristic Action RPG,Phr00t's Software,Phr00t's Software,2014,4.99,71.8,517,75000,"['Action', 'Indie', 'RPG']","['RPG', 'Indie', 'Action']","['Single-player', 'Co-op']"
263380,Driftmoon,Ville Mönkkönen;Anne Mönkkönen,Instant Kingdom,2014,11.39,90.1,213,35000,"['Adventure', 'Indie', 'RPG']","['RPG', 'Adventure', 'Indie']",['Single-player']
263400,War of the Human Tanks,Yakiniku Banzai,Fruitbat Factory,2014,6.99,87.4,491,75000,"['Adventure', 'Indie', 'Strategy']","['Anime', 'Strategy', 'Indie']",['Single-player']
263420,Probably Archery,South East Games,South East Games,2014,3.99,46.4,375,75000,"['Action', 'Casual', 'Indie', 'Sports']","['Intentionally Awkward Controls', 'Indie', 'Sports']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer']"
263460,Girls Like Robots,Popcannibal,Popcannibal,2014,4.99,72.1,208,150000,"['Adventure', 'Casual', 'Indie']","['Casual', 'Puzzle', 'Indie']",['Single-player']
263480,Final Rush,Strike Games,Strike Games,2014,3.99,48.4,153,35000,"['Action', 'Indie']","['Indie', 'Action', 'FPS']","['Single-player', 'Multi-player', 'Co-op']"
263500,Dragons and Titans,Wyrmbyte,Versus Evil	,2014,0.0,77.4,3136,1500000,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']","['Free to Play', 'Dragons', 'MOBA']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer']"
263520,Enola,The Domaginarium,Black Shell Media,2014,11.39,68.3,126,35000,"['Adventure', 'Casual', 'Indie']","['Adventure', 'Indie', 'Female Protagonist']",['Single-player']
263540,Villagers and Heroes,Mad Otter Games,Mad Otter Games,2014,0.0,56.5,2923,750000,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']","['Free to Play', 'Massively Multiplayer', 'RPG']",['MMO']
263560,Paper Sorcerer,Ultra Runaway Games,Ultra Runaway Games,2014,3.99,81.0,538,75000,"['Adventure', 'Indie', 'RPG']","['RPG', 'Indie', 'Dungeon Crawler']",['Single-player']
263620,Mitsurugi Kamui Hikae,Zenith Blue,AGM PLAYISM,2014,6.99,82.1,2984,150000,"['Action', 'Indie']","['Anime', 'Hack and Slash', 'Female Protagonist']",['Single-player']
263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,Semaphore,Semaphore,2014,3.99,53.1,780,35000,"['Action', 'Adventure', 'Indie']","['Adventure', 'Action', 'Indie']",['Single-player']
263700,Muffin Knight,Angry Mob Games,Angry Mob Games,2014,3.99,76.7,382,75000,"['Action', 'Adventure', 'Casual', 'Indie']","['Indie', 'Action', 'Adventure']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer']"
263720,Brawlout,Angry Mob Games,Angry Mob Games,2018,14.99,71.8,451,35000,"['Action', 'Casual', 'Indie']","['Fighting', 'Action', 'Multiplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op']"
263740,FootLOL: Epic Fail League,Lion's Shade,HeroCraft,2014,9.99,84.6,989,150000,"['Action', 'Indie', 'RPG', 'Sports']","['Sports', 'Indie', 'Soccer']","['Single-player', 'Multi-player']"
263760,Turbo Dismount™,Secret Exit Ltd.,Secret Exit Ltd.,2014,6.99,91.7,4146,350000,"['Action', 'Indie', 'Simulation']","['Funny', 'Simulation', 'Physics']",['Single-player']
263820,EvilQuest,Chaosoft Games,Chaosoft Games,2014,1.59,88.5,599,75000,"['Action', 'Adventure', 'Indie', 'RPG']","['RPG', 'Indie', 'Adventure']",['Single-player']
263860,SPACECOM,Flow Combine,11 bit studios,2014,7.99,72.9,358,150000,"['Indie', 'Strategy']","['Strategy', 'Indie', 'Space']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer']"
263880,Aqua Kitty - Milk Mine Defender,TIKIPOD;Electric Cafe,TIKIPOD,2014,4.99,87.9,406,35000,"['Action', 'Indie']","['Indie', 'Action', ""Shoot 'Em Up""]",['Single-player']
263920,Zombie Grinder,TwinDrills,TwinDrills,2015,6.19,71.9,302,10000,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Early Access', 'Action', 'Adventure']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer']"
263980,Out There Somewhere,MiniBoss,EQGames,2016,0.79,93.1,6639,750000,"['Action', 'Adventure', 'Indie']","['Platformer', 'Pixel Graphics', 'Indie']",['Single-player']
264000,Son of Nor,stillalive studios,Viva Media,2015,14.99,64.2,201,35000,"['Action', 'Adventure', 'Indie']","['PvP', 'Action', 'Magic']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer']"
264060,Full Bore,Whole Hog Games,Nkidu Games Inc.,2014,10.99,84.6,182,35000,"['Adventure', 'Casual', 'Indie']","['Indie', 'Adventure', 'Puzzle']",['Single-player']
264080,Vangers,K-D Lab,KranX Productions,2014,4.99,85.0,234,75000,"['Action', 'Adventure', 'Indie', 'Racing']","['Racing', 'Action', 'Adventure']",['Single-player']
264120,Victory: The Age of Racing,Vae Victis Games,Vae Victis Games,2016,0.0,46.0,1069,350000,"['Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports']","['Racing', 'Free to Play', 'Multiplayer']","['Single-player', 'Multi-player']"
264160,WazHack,Waz,Waz Games,2014,6.99,87.9,495,35000,"['Action', 'Indie', 'RPG', 'Strategy']","['Rogue-like', 'RPG', 'Indie']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']"
264200,One Finger Death Punch,Silver Dollar Games,Silver Dollar Games,2014,3.99,98.2,14437,750000,"['Action', 'Casual', 'Indie']","['Action', 'Fast-Paced', 'Indie']",['Single-player']
264220,Mr. Bree+,TawStudio Entertainment,TawStudio Entertainment,2014,1.99,87.3,220,35000,"['Action', 'Adventure', 'Indie']","['Indie', 'Adventure', 'Action']",['Single-player']
264240,CONSORTIUM,Interdimensional Games Inc,Interdimensional Games Inc,2014,6.99,72.2,1422,350000,"['Action', 'Adventure', 'Indie', 'RPG']","['RPG', 'Sci-fi', 'Adventure']",['Single-player']
264280,99 Levels To Hell,Zaxis Games;B-evil,Zaxis Games,2014,3.99,62.5,554,75000,"['Action', 'Indie']","['Rogue-like', 'Indie', 'Platformer']",['Single-player']
264300,Guns n Zombies,Krealit,Krealit,2014,5.59,70.2,951,150000,"['Action', 'Adventure', 'Indie', 'RPG']","['Action', 'Zombies', 'RPG']","['Single-player', 'Co-op']"
264320,Captain Morgane and the Golden Turtle,WizarBox,Reef Entertainment,2014,3.99,61.0,136,35000,"['Adventure', 'Casual']","['Adventure', 'Casual', 'Point & Click']",['Single-player']
264340,Major Mayhem,Rocket Jump,Rocket Jump,2014,3.99,83.8,259,35000,"['Action', 'Adventure', 'Casual', 'Indie']","['Action', 'Indie', 'Casual']",['Single-player']
264380,Narcissu 1st & 2nd,stage-nana,Sekai Project,2015,0.0,94.4,3023,350000,['Indie'],"['Visual Novel', 'Anime', 'Free to Play']",['Single-player']
264480,BlackSoul: Extended Edition,XeniosVision,Droid Riot,2014,3.99,35.8,120,75000,"['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Indie']",['Single-player']
264520,Moebius: Empire Rising,Phoenix Online Studios,Phoenix Online Publishing,2014,10.99,74.5,220,35000,"['Adventure', 'Indie']","['Adventure', 'Point & Click', 'Indie']",['Single-player']
264540,Platformines,Magiko Gaming,BANDAI NAMCO Entertainment,2014,6.99,66.5,284,150000,"['Action', 'Indie']","['Action', 'Platformer', 'Indie']",['Single-player']
264560,Quest for Infamy,Infamous Quests,Phoenix Online Publishing,2014,6.99,85.0,133,35000,"['Adventure', 'Indie', 'RPG']","['Indie', 'Adventure', 'RPG']",['Single-player']
264580,Lost Civilization,Icarus Games,Phoenix Online Publishing,2014,3.99,53.5,101,35000,"['Adventure', 'Casual']","['Adventure', 'Casual', 'Hidden Object']",['Single-player']
264710,Subnautica,Unknown Worlds Entertainment,Unknown Worlds Entertainment,2018,19.49,94.3,95568,3500000,"['Adventure', 'Indie']","['Survival', 'Open World', 'Exploration']","['Single-player', 'VR Support']"
264730,Deadly 30,Ignatus Zuk and Gonzalo Villagomez,Headup,2014,3.99,75.4,1466,150000,"['Action', 'Indie']","['Action', 'Indie', 'Zombies']",['Single-player']
265000,FORCED SHOWDOWN,BetaDwarf,BetaDwarf,2016,14.99,86.1,555,75000,"['Action', 'Indie', 'RPG', 'Strategy']","['Indie', 'Action', 'RPG']",['Single-player']
265120,Meridian: New World,Elder Games,Merge Games;Headup Games,2014,4.99,49.7,451,150000,"['Indie', 'Strategy']","['Strategy', 'RTS', 'Indie']",['Single-player']
265170,Acceleration of SUGURI X-Edition HD,Orange_Juice,Rockin Android;Rockin' Android,2014,4.79,82.6,213,35000,"['Action', 'Indie']","['Anime', 'Action', 'Indie']","['Single-player', 'Multi-player']"
265210,Viscera Cleanup Detail: Santa's Rampage,RuneStorm,RuneStorm,2013,1.79,90.2,4040,750000,"['Gore', 'Indie', 'Simulation']","['Simulation', 'Gore', 'Indie']","['Single-player', 'Multi-player', 'Co-op']"
265300,Lords Of The Fallen™,CI Games;Deck 13,CI Games,2014,23.79,59.8,12356,750000,"['Action', 'RPG']","['Souls-like', 'RPG', 'Action']",['Single-player']
265330,Gomo,Fishcow Studio,Daedalic Entertainment,2013,3.99,75.1,1227,150000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click']",['Single-player']
265380,Grimind,Paweł Mogiła,Forever Entertainment S. A.,2014,6.99,67.6,241,150000,"['Action', 'Adventure', 'Indie']","['Indie', 'Platformer', 'Adventure']",['Single-player']
265470,Even the Ocean,Sean Han Tani;Marina Kittaka,Analgesic Productions,2016,10.99,85.6,125,10000,"['Action', 'Adventure', 'Indie', 'RPG']","['Indie', 'Adventure', 'RPG']",['Single-player']
265550,Dead Rising 3 Apocalypse Edition,Capcom Game Studio Vancouver,Capcom,2014,24.99,70.3,10311,750000,['Action'],"['Zombies', 'Action', 'Open World']","['Single-player', 'Multi-player', 'Co-op']"
265590,The Red Solstice,Ironward,Nkidu Games Inc.,2015,7.19,73.4,2011,1500000,"['Action', 'Indie', 'RPG', 'Strategy']","['Action', 'RPG', 'Co-op']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op']"
265610,Epic Battle Fantasy 4,Matt Roszak,Matt Roszak,2014,8.99,96.5,2260,350000,"['Adventure', 'RPG']","['RPG', 'Turn-Based', 'Adventure']",['Single-player']
265630,Fistful of Frags,Fistful of Frags Team,Fistful of Frags Team,2014,0.0,90.8,26202,3500000,"['Action', 'Free to Play', 'Indie']","['Free to Play', 'Multiplayer', 'FPS']","['Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer']"
265670,Imagine Me,KinifiGames LLC,KinifiGames LLC,2014,1.99,32.3,440,75000,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Platformer']",['Single-player']
265690,NaissanceE,Limasse Five,Limasse Five,2014,0.0,77.7,1369,150000,"['Adventure', 'Indie']","['Exploration', 'Indie', 'Adventure']",['Single-player']
